Verktøy og Festemateriell,Festemateriell,,Maskinspiker,1725100,1725120,1725140,1725210,1725360,1725390,1725440,1704010,1704060,,,,,,,,,,,,"1725100,1725120,1725140,1725210,1725360,1725390,1725440,1704010,1704060"
Verktøy og Festemateriell,Festemateriell,,Bygningsbeslag,1780100,1780200,1780300,1780330,1780400,1780410,1780420,4780440,1780460,1780540,4780800,,,,,,,,,,"1780100,1780200,1780300,1780330,1780400,1780410,1780420,4780440,1780460,1780540,4780800"
Verktøy og Festemateriell,Festemateriell,,Skruer Sekskant,1701010,1701020,1701030,1701040,1701050,1701060,1702010,1702020,1702030,1702050,1702060,,,,,,,,,,"1701010,1701020,1701030,1701040,1701050,1701060,1702010,1702020,1702030,1702050,1702060"
Verktøy og Festemateriell,Festemateriell,,Gjengestenger,1708030,18060,,,,,,,,,,,,,,,,,,,"1708030,18060"
Verktøy og Festemateriell,Festemateriell,,Muttere og Skiver,1714010,1714060,1715010,1715060,,,,,,,,,,,,,,,,,"1714010,1714060,1715010,1715060"
Verktøy og Festemateriell,Festemateriell,,Kramper og Stifter,1726500,1726600,1726650,,,,,,,,,,,,,,,,,,"1726500,1726600,1726650"
Verktøy og Festemateriell,Festemateriell,,Ekspanderende Plugger og Anker,1740001,1740100,1740150,1740200,1740300,1740320,1740360,1740380,1740390,,,,,,,,,,,,"1740001,1740100,1740150,1740200,1740300,1740320,1740360,1740380,1740390"
Verktøy og Festemateriell,Festemateriell,,Karmmontasje,1607010,1607100,,,,,,,,,,,,,,,,,,,"1607010,1607100"
Verktøy og Festemateriell,Sikkerhet og Verneustyr,,Arbeidsklær,3350100,3350110,3350200,3350210,3350300,3350310,3350400,3350410,3350500,3350600,3350760,3370100,3370200,,,,,,,,"3350100,3350110,3350200,3350210,3350300,3350310,3350400,3350410,3350500,3350600,3350760,3370100,3370200"
Verktøy og Festemateriell,Sikkerhet og Verneustyr,,Arbeidsklær Tilbehør,3352100,3352200,3352300,3352400,3352500,,,,,,,,,,,,,,,,"3352100,3352200,3352300,3352400,3352500"
Verktøy og Festemateriell,Sikkerhet og Verneustyr,,Hodeplagg,3330100,3330300,,,,,,,,,,,,,,,,,,,"3330100,3330300"
Verktøy og Festemateriell,Sikkerhet og Verneustyr,,Hansker,3340100,3340150,3340200,3340250,3340300,3340400,,,,,,,,,,,,,,,"3340100,3340150,3340200,3340250,3340300,3340400"
Verktøy og Festemateriell,Sikkerhet og Verneustyr,,Fottøy,3320100,3320200,3320220,3320300,3320320,3320500,3320520,3320999,,,,,,,,,,,,,"3320100,3320200,3320220,3320300,3320320,3320500,3320520,3320999"
Verktøy og Festemateriell,Sikkerhet og Verneustyr,,Regntøy,3360100,3360200,3360300,3360400,,,,,,,,,,,,,,,,,"3360100,3360200,3360300,3360400"
Verktøy og Festemateriell,Sikkerhet og Verneustyr,,Verneutstyr,3301001,3301100,3301200,3301270,3301300,3301305,3301500,3301700,3301710,3301720,3310300,,,,,,,,,,"3301001,3301100,3301200,3301270,3301300,3301305,3301500,3301700,3301710,3301720,3310300"
Verktøy og Festemateriell,Sikkerhet og Verneustyr,,Brannvern og Sikring,1637100,1637200,1637500,1637600,1637800,1637810,1637820,1637840,,,,,,,,,,,,,"1637100,1637200,1637500,1637600,1637800,1637810,1637820,1637840"
Verktøy og Festemateriell,Sikkerhet og Verneustyr,,Førstehjelp,1638100,1638110,1638200,1638570,,,,,,,,,,,,,,,,,"1638100,1638110,1638200,1638570"
Verktøy og Festemateriell,Støvsuger,,Sentralstøvsuger,2705800,2705810,,,,,,,,,,,,,,,,,,,"2705800,2705810"
Verktøy og Festemateriell,Støvsuger,,Støvsugere Industri,1965900,,,,,,,,,,,,,,,,,,,,1965900
Verktøy og Festemateriell,Støvsuger,,Byggtørkere,1970300,,,,,,,,,,,,,,,,,,,,1970300
Maling og Interiør,Eksteriør,,Utvendig Maling,2002460,,,,,,,,,,,,,,,,,,,,2002460
Maling og Interiør,Eksteriør,,Utvendig Olje og Beis,2002300,2002350,2002400,2002450,,,,,,,,,,,,,,,,,"2002300,2002350,2002400,2002450"
Maling og Interiør,Eksteriør,,Utvendig Murmaling,2002650,2002700,,,,,,,,,,,,,,,,,,,"2002650,2002700"
Maling og Interiør,Eksteriør,,Utvendig Metall Maling,2002750,,,,,,,,,,,,,,,,,,,,2002750
Maling og Interiør,Eksteriør,,Utvendige Pleiemidler,2002780,,,,,,,,,,,,,,,,,,,,2002780
Maling og Interiør,Eksteriør,,Spraymaling og Merkespray,2029100,2029200,,,,,,,,,,,,,,,,,,,"2029100,2029200"
Maling og Interiør,Interiør,,Innvendig Maling,2004750,2004800,,,,,,,,,,,,,,,,,,,"2004750,2004800"
Maling og Interiør,Interiør,,Innvendig Beis / Lasur,2004850,,,,,,,,,,,,,,,,,,,,2004850
Maling og Interiør,Interiør,,Innvendig Lakk,2004600,,,,,,,,,,,,,,,,,,,,2004600
Maling og Interiør,Interiør,,Innvendig Grunning,2004650,,,,,,,,,,,,,,,,,,,,2004650
Maling og Interiør,Interiør,,Innvendig Gulvmaling ,2004700,2004300,,,,,,,,,,,,,,,,,,,"2004700,2004300"
Maling og Interiør,Interiør,,Innvendig Murmaling,2004900,,,,,,,,,,,,,,,,,,,,2004900
Maling og Interiør,"Lim, Fugemasse og Sparkel",,Gulvlim,2020001,,,,,,,,,,,,,,,,,,,,2020001
Maling og Interiør,"Lim, Fugemasse og Sparkel",,Vegglim,2020200,2020300,,,,,,,,,,,,,,,,,,,"2020200,2020300"
Maling og Interiør,"Lim, Fugemasse og Sparkel",,Flislim,2020400,2020410,2020420,,,,,,,,,,,,,,,,,,"2020400,2020410,2020420"
Maling og Interiør,"Lim, Fugemasse og Sparkel",,Trelim,2020550,,,,,,,,,,,,,,,,,,,,2020550
Maling og Interiør,"Lim, Fugemasse og Sparkel",,Monteringslim,2020600,2020500,2020650,2020700,,,,,,,,,,,,,,,,,"2020600,2020500,2020650,2020700"
Maling og Interiør,"Lim, Fugemasse og Sparkel",,Fugemase og Akryl,2022001,2022010,2022430,2022700,,,,,,,,,,,,,,,,,"2022001,2022010,2022430,2022700"
Maling og Interiør,"Lim, Fugemasse og Sparkel",,Silikon,2022020,2022030,2022040,,,,,,,,,,,,,,,,,,"2022020,2022030,2022040"
Maling og Interiør,"Lim, Fugemasse og Sparkel",,Kitt og Formtre,2022100,2022110,,,,,,,,,,,,,,,,,,,"2022100,2022110"
Maling og Interiør,"Lim, Fugemasse og Sparkel",,Fugeskum,2022300,2022400,,,,,,,,,,,,,,,,,,,"2022300,2022400"
Maling og Interiør,"Lim, Fugemasse og Sparkel",,Bunnfyllingslister,2022400,,,,,,,,,,,,,,,,,,,,2022400
Maling og Interiør,"Lim, Fugemasse og Sparkel",,Veggsparkel,2024110,2024200,,,,,,,,,,,,,,,,,,,"2024110,2024200"
Maling og Interiør,"Lim, Fugemasse og Sparkel",,Gulvsparkel og Avrettningsmasse,2024001,,,,,,,,,,,,,,,,,,,,2024001
Maling og Interiør,Maleverktøy,,Pensler,1854500,1854510,,,,,,,,,,,,,,,,,,,"1854500,1854510"
Maling og Interiør,Maleverktøy,,Ruller,1854540,1854550,,,,,,,,,,,,,,,,,,,"1854540,1854550"
Maling og Interiør,Maleverktøy,,Malerbøtter og Kar,1854600,,,,,,,,,,,,,,,,,,,,1854600
Maling og Interiør,Maleverktøy,,Slipepapir og Skraper,1853100,1853200,1853300,,,,,,,,,,,,,,,,,,"1853100,1853200,1853300"
Maling og Interiør,Maleverktøy,,Maskeringstape og Montasje,2026400,2026500,2026900,,,,,,,,,,,,,,,,,,"2026400,2026500,2026900"
Maling og Interiør,Maleverktøy,,Øvrig Male og Fugeverktøy,1854580,1859400,1859700,,,,,,,,,,,,,,,,,,"1854580,1859400,1859700"
Maling og Interiør,Renhold og Kjemisk,,Fortynningsmidler,2010001,,,,,,,,,,,,,,,,,,,,2010001
Maling og Interiør,Renhold og Kjemisk,,Vaske og Rensemidler,2010100,2010200,,,,,,,,,,,,,,,,,,,"2010100,2010200"
Maling og Interiør,Renhold og Kjemisk,,Oljer og Servicespray,2010500,,,,,,,,,,,,,,,,,,,,2010500
Maling og Interiør,Renhold og Kjemisk,,Rengjøringsmidler,,,,,,,,,,,,,,,,,,,,,
Maling og Interiør,Renhold og Kjemisk,,Insekts og Skadedyrsmidler,2411200,2411300,,,,,,,,,,,,,,,,,,,"2411200,2411300"
Maling og Interiør,Renhold og Kjemisk,,Plantevern og Ugressmidler,2412150,,,,,,,,,,,,,,,,,,,,2412150
Maling og Interiør,Renhold og Kjemisk,,Rengjøringsmidler,2515750,2515720,2516500,,,,,,,,,,,,,,,,,,"2515750,2515720,2516500"
Maling og Interiør,Renhold og Kjemisk,,Rengjøringsbørster og annet Tilbehør,2515100,2515140,2515160,2515260,2513125,,,,,,,,,,,,,,,,"2515100,2515140,2515160,2515260,2513125"
Maling og Interiør,Renhold og Kjemisk,,Husholdningshansker,2515230,,,,,,,,,,,,,,,,,,,,2515230
Maling og Interiør,Renhold og Kjemisk,,Wipes og Tørkepapir,2516100,2516300,2516400,,,,,,,,,,,,,,,,,,"2516100,2516300,2516400"
Maling og Interiør,Tapet,,Overmalbar Tapet og Malestrie,1584400,1584500,,,,,,,,,,,,,,,,,,,"1584400,1584500"
Maling og Interiør,Tapet,,Vinyltapet,1584100,,,,,,,,,,,,,,,,,,,,1584100
Maling og Interiør,Tapet,,Fibertapet,1584700,,,,,,,,,,,,,,,,,,,,1584700
Hage og Uterom,"Stein, Mur og Heller",,Belegningsstein og Heller,2418001,2418010,2418100,2418210,,,,,,,,,,,,,,,,,"2418001,2418010,2418100,2418210"
Hage og Uterom,"Stein, Mur og Heller",,Belegningsstein og Heller Tilbehør,2418900,2418950,,,,,,,,,,,,,,,,,,,"2418900,2418950"
Hage og Uterom,"Stein, Mur og Heller",,Kantstein og Granitt,2418300,615030,,,,,,,,,,,,,,,,,,,"2418300,615030"
Hage og Uterom,"Stein, Mur og Heller",,Støttemur,2418200,,,,,,,,,,,,,,,,,,,,2418200
Hage og Uterom,Hageredskap og Maskiner,,Kantklippere og Trimmere,2330100,2330110,,,,,,,,,,,,,,,,,,,"2330100,2330110"
Hage og Uterom,Hageredskap og Maskiner,,Hekk og Grensakser,2330200,,,,,,,,,,,,,,,,,,,,2330200
Hage og Uterom,Hageredskap og Maskiner,,Kjedesager,2330300,,,,,,,,,,,,,,,,,,,,2330300
Hage og Uterom,Hageredskap og Maskiner,,Gressklippere ,2330450,2330500,2330550,,,,,,,,,,,,,,,,,,"2330450,2330500,2330550"
Hage og Uterom,Hageredskap og Maskiner,,Løvsugere og Blåsere,2330400,,,,,,,,,,,,,,,,,,,,2330400
Hage og Uterom,Hageredskap og Maskiner,,Kompostkverner og Annet ,2330600,2330720,2330800,2330350,,,,,,,,,,,,,,,,,"2330600,2330720,2330800,2330350"
Hage og Uterom,Grill,,Gassgriller,2238100,,,,,,,,,,,,,,,,,,,,2238100
Hage og Uterom,Grill,,Kullkriller,2238200,2238600,,,,,,,,,,,,,,,,,,,"2238200,2238600"
Hage og Uterom,Grill,,Elektriske Griller,2238300,,,,,,,,,,,,,,,,,,,,2238300
Hage og Uterom,Grill,,Grill Tilbehør,2238400,2238500,,,,,,,,,,,,,,,,,,,"2238400,2238500"
Hage og Uterom,Utemiljø,,Levegg og Gjerder,508100,508300,,,,,,,,,,,,,,,,,,,"0508100,0508300"
Hage og Uterom,Utemiljø,,Uteboder,,,,,,,,,,,,,,,,,,,,,
Hage og Uterom,Utemiljø,,Møbler,3110100,,,,,,,,,,,,,,,,,,,,3110100
